argentina	locatedin	americas
turkey	neighbor	greece
kyrgyzstan	neighbor	uzbekistan
denmark	neighbor	guatemala
grenada	locatedin	caribbean
united_arab_emirates	neighbor	saudi_arabia
dr_congo	locatedin	middle_africa
san_marino	locatedin	southern_europe
cambodia	locatedin	asia
namibia	neighbor	zambia
brazil	neighbor	western_africa
bolivia	neighbor	peru
niue	locatedin	oceania
togo	locatedin	africa
botswana	neighbor	middle_africa
thailand	neighbor	myanmar
south_africa	neighbor	zimbabwe
zambia	neighbor	malawi
kyrgyzstan	neighbor	kazakhstan
niger	locatedin	western_africa
iran	locatedin	southern_asia
botswana	locatedin	africa
ireland	locatedin	northern_europe
ukraine	neighbor	russia
mali	neighbor	mauritania
ukraine	neighbor	polynesia
poland	neighbor	netherlands
southern_asia	locatedin	asia
russia	locatedin	eastern_europe
guinea	neighbor	senegal
costa_rica	locatedin	central_america
mauritania	neighbor	oceania
bermuda	locatedin	northern_america
cook_islands	locatedin	oceania
gabon	locatedin	middle_africa
brazil	neighbor	south-eastern_asia
bulgaria	neighbor	macedonia
tunisia	neighbor	algeria
somalia	locatedin	africa
afghanistan	neighbor	tajikistan
sri_lanka	locatedin	southern_asia
greece	neighbor	bulgaria
barbados	locatedin	caribbean
brunei	locatedin	south-eastern_asia
greenland	locatedin	northern_america
central_african_republic	locatedin	middle_africa
uganda	neighbor	dr_congo
germany	neighbor	france
thailand	locatedin	asia
malta	locatedin	europe
tanzania	locatedin	africa
sint_maarten	locatedin	americas
swaziland	locatedin	africa
equatorial_guinea	neighbor	gabon
iceland	locatedin	northern_europe
benin	locatedin	africa
maldives	locatedin	asia
israel	locatedin	western_asia
dr_congo	neighbor	uganda
western_sahara	neighbor	mauritania
mauritania	locatedin	africa
lithuania	locatedin	europe
brazil	neighbor	colombia
dr_congo	neighbor	rwanda
ethiopia	neighbor	western_europe
algeria	locatedin	northern_africa
serbia	neighbor	croatia
qatar	locatedin	western_asia
botswana	neighbor	south_africa
uganda	neighbor	rwanda
afghanistan	neighbor	turkmenistan
canada	locatedin	americas
slovenia	neighbor	austria
laos	locatedin	asia
jamaica	locatedin	americas
guyana	neighbor	suriname
japan	locatedin	eastern_asia
myanmar	neighbor	bangladesh
grenada	locatedin	americas
sweden	neighbor	norway
ireland	locatedin	europe
ivory_coast	neighbor	mali
gambia	locatedin	western_africa
liberia	neighbor	monaco
dr_congo	neighbor	oceania
azerbaijan	locatedin	asia
switzerland	locatedin	western_europe
burundi	locatedin	eastern_africa
colombia	locatedin	south_america
mozambique	neighbor	zambia
armenia	neighbor	iran
germany	neighbor	poland
myanmar	locatedin	south-eastern_asia
iran	neighbor	turkey
canada	locatedin	northern_america
lithuania	neighbor	belarus
macau	locatedin	asia
guinea	neighbor	sierra_leone
tajikistan	locatedin	southern_europe
south_africa	neighbor	mozambique
ecuador	neighbor	peru
polynesia	locatedin	oceania
france	neighbor	germany
norfolk_island	locatedin	oceania
norway	neighbor	sweden
mozambique	neighbor	tanzania
azerbaijan	neighbor	turkey
kosovo	locatedin	europe
france	neighbor	italy
botswana	neighbor	bulgaria
india	neighbor	myanmar
indonesia	locatedin	eastern_europe
gabon	locatedin	africa
haiti	neighbor	dominican_republic
sudan	neighbor	libya
panama	neighbor	costa_rica
chile	neighbor	peru
spain	locatedin	europe
zimbabwe	neighbor	botswana
bosnia_and_herzegovina	locatedin	southern_europe
guatemala	neighbor	belize
kuwait	locatedin	western_asia
russia	neighbor	guatemala
cyprus	locatedin	europe
indonesia	locatedin	asia
uganda	locatedin	eastern_africa
italy	locatedin	europe
guinea-bissau	locatedin	western_africa
nigeria	locatedin	western_africa
botswana	neighbor	zambia
norway	locatedin	europe
egypt	neighbor	israel
austria	neighbor	slovenia
georgia	neighbor	turkey
serbia	locatedin	europe
réunion	locatedin	africa
austria	neighbor	eastern_europe
ireland	neighbor	united_kingdom
china	neighbor	kazakhstan
belgium	neighbor	netherlands
republic_of_the_congo	neighbor	dr_congo
syria	neighbor	jordan
russia	neighbor	finland
algeria	neighbor	mali
turks_and_caicos_islands	locatedin	americas
tokelau	locatedin	polynesia
macedonia	neighbor	kosovo
armenia	neighbor	georgia
russia	neighbor	estonia
brazil	neighbor	argentina
mauritania	neighbor	algeria
germany	neighbor	czechia
chad	neighbor	niger
sudan	neighbor	eritrea
mayotte	locatedin	africa
fiji	locatedin	southern_europe
british_virgin_islands	locatedin	caribbean
spain	neighbor	gibraltar
bulgaria	neighbor	greece
georgia	locatedin	asia
nigeria	neighbor	cameroon
laos	neighbor	myanmar
czechia	locatedin	europe
libya	locatedin	northern_africa
slovenia	neighbor	italy
israel	neighbor	syria
libya	neighbor	niger
republic_of_the_congo	neighbor	central_african_republic
libya	neighbor	algeria
guinea	neighbor	mali
syria	locatedin	western_asia
uganda	neighbor	kenya
bolivia	locatedin	south_america
togo	neighbor	benin
maldives	locatedin	southern_asia
british_indian_ocean_territory	locatedin	syria
saudi_arabia	neighbor	iraq
france	locatedin	europe
guinea-bissau	locatedin	africa
south_korea	locatedin	eastern_asia
cambodia	locatedin	central_europe
latvia	locatedin	croatia
latvia	locatedin	europe
canada	neighbor	united_states
united_states_minor_outlying_islands	locatedin	americas
switzerland	neighbor	germany
italy	neighbor	france
lebanon	neighbor	syria
iran	neighbor	western_asia
macedonia	neighbor	albania
niger	neighbor	nigeria
palestine	neighbor	israel
iraq	neighbor	saudi_arabia
somalia	neighbor	djibouti
rwanda	locatedin	africa
sudan	neighbor	south_sudan
philippines	locatedin	south-eastern_asia
liberia	neighbor	guinea
iran	neighbor	afghanistan
guam	locatedin	micronesia
romania	neighbor	serbia
senegal	locatedin	western_africa
norway	locatedin	northern_europe
moldova	locatedin	europe
central_african_republic	neighbor	dr_congo
tuvalu	locatedin	oceania
italy	neighbor	austria
nepal	locatedin	asia
denmark	locatedin	northern_europe
hong_kong	locatedin	eastern_asia
central_america	locatedin	americas
russia	neighbor	kazakhstan
central_african_republic	neighbor	republic_of_the_congo
australia	locatedin	australia_and_new_zealand
tanzania	neighbor	mozambique
uganda	locatedin	western_europe
montenegro	neighbor	serbia
macau	locatedin	eastern_asia
suriname	neighbor	guyana
spain	locatedin	southern_europe
kazakhstan	neighbor	russia
Åland_islands	locatedin	northern_europe
china	neighbor	macau
ecuador	locatedin	south_america
jordan	locatedin	asia
Åland_islands	locatedin	europe
costa_rica	locatedin	americas
laos	neighbor	cambodia
sweden	locatedin	europe
india	locatedin	southern_asia
chad	neighbor	central_african_republic
somalia	locatedin	turkmenistan
brazil	neighbor	peru
uzbekistan	locatedin	asia
fiji	locatedin	melanesia
spain	neighbor	morocco
svalbard_and_jan_mayen	locatedin	northern_europe
azerbaijan	neighbor	africa
curaçao	locatedin	americas
slovenia	neighbor	hungary
marshall_islands	locatedin	oceania
chile	locatedin	south_america
guyana	locatedin	americas
turkey	locatedin	western_asia
senegal	neighbor	mali
croatia	locatedin	europe
vietnam	neighbor	china
georgia	neighbor	azerbaijan
guatemala	neighbor	el_salvador
southern_africa	locatedin	africa
senegal	neighbor	gambia
caribbean	locatedin	americas
burkina_faso	neighbor	ivory_coast
malaysia	neighbor	brunei
angola	neighbor	zambia
dr_congo	neighbor	zambia
comoros	locatedin	eastern_africa
martinique	locatedin	americas
china	locatedin	asia
mongolia	locatedin	asia
andorra	neighbor	spain
bahrain	locatedin	western_asia
serbia	neighbor	bulgaria
turks_and_caicos_islands	locatedin	caribbean
eritrea	neighbor	ethiopia
cambodia	neighbor	vietnam
ivory_coast	neighbor	ghana
colombia	neighbor	panama
tajikistan	neighbor	china
botswana	neighbor	asia
azerbaijan	neighbor	russia
timor-leste	locatedin	south-eastern_asia
mayotte	locatedin	eastern_africa
saint_barthélemy	locatedin	caribbean
somalia	locatedin	eastern_africa
czechia	neighbor	germany
kazakhstan	neighbor	turkmenistan
antigua_and_barbuda	locatedin	caribbean
ecuador	neighbor	colombia
djibouti	locatedin	eastern_africa
palau	locatedin	oceania
mongolia	locatedin	eastern_asia
nicaragua	neighbor	costa_rica
montenegro	neighbor	albania
venezuela	locatedin	americas
turkmenistan	locatedin	central_asia
france	neighbor	switzerland
colombia	neighbor	peru
uzbekistan	neighbor	kyrgyzstan
vatican_city	locatedin	europe
guam	locatedin	oceania
turkmenistan	neighbor	iran
brazil	neighbor	venezuela
singapore	locatedin	asia
sudan	locatedin	africa
belarus	locatedin	europe
mongolia	neighbor	russia
poland	locatedin	micronesia
syria	neighbor	lebanon
ukraine	locatedin	eastern_europe
ivory_coast	neighbor	burkina_faso
malta	locatedin	southern_europe
el_salvador	neighbor	guatemala
guyana	locatedin	south_america
haiti	neighbor	mozambique
liberia	neighbor	ivory_coast
western_sahara	neighbor	algeria
burundi	neighbor	tanzania
niger	locatedin	africa
bulgaria	neighbor	serbia
thailand	neighbor	malaysia
ukraine	neighbor	belarus
denmark	neighbor	germany
saudi_arabia	locatedin	asia
kosovo	neighbor	albania
south_africa	neighbor	swaziland
yemen	neighbor	oman
namibia	locatedin	africa
burkina_faso	locatedin	western_africa
hungary	neighbor	slovenia
chad	locatedin	middle_africa
saudi_arabia	neighbor	oman
malawi	locatedin	africa
belarus	locatedin	eastern_europe
slovakia	locatedin	europe
kuwait	locatedin	asia
japan	locatedin	asia
estonia	locatedin	europe
chad	neighbor	nigeria
united_states	locatedin	northern_america
nepal	neighbor	china
trinidad_and_tobago	locatedin	americas
botswana	neighbor	republic_of_the_congo
fiji	locatedin	oceania
saint_kitts_and_nevis	locatedin	caribbean
kenya	neighbor	ethiopia
belize	locatedin	americas
oman	neighbor	united_arab_emirates
saudi_arabia	neighbor	jordan
belize	locatedin	central_america
mali	neighbor	senegal
albania	neighbor	greece
romania	neighbor	nicaragua
turkmenistan	neighbor	uzbekistan
brazil	locatedin	western_asia
poland	neighbor	slovakia
south_sudan	neighbor	uganda
morocco	locatedin	northern_africa
rwanda	neighbor	uganda
bhutan	locatedin	asia
sweden	locatedin	guinea
gabon	neighbor	equatorial_guinea
mozambique	locatedin	eastern_africa
cyprus	locatedin	eastern_europe
kenya	locatedin	eastern_africa
kosovo	locatedin	eastern_europe
sudan	neighbor	greece
guyana	neighbor	brazil
saint_vincent_and_the_grenadines	locatedin	caribbean
cameroon	neighbor	gabon
georgia	neighbor	russia
ethiopia	locatedin	europe
south_korea	neighbor	north_korea
burundi	locatedin	africa
latvia	locatedin	northern_europe
réunion	locatedin	slovakia
ukraine	neighbor	southern_europe
malawi	neighbor	southern_europe
kazakhstan	locatedin	asia
thailand	neighbor	laos
iraq	locatedin	western_asia
republic_of_the_congo	locatedin	africa
switzerland	neighbor	italy
mexico	neighbor	belize
senegal	neighbor	mauritania
french_polynesia	locatedin	oceania
gibraltar	locatedin	southern_europe
iran	neighbor	africa
zimbabwe	locatedin	americas
dominica	locatedin	caribbean
belgium	neighbor	france
saint_barthélemy	locatedin	americas
iran	neighbor	pakistan
niger	neighbor	libya
china	neighbor	tajikistan
tanzania	locatedin	eastern_africa
russia	neighbor	china
tajikistan	neighbor	kyrgyzstan
french_guiana	neighbor	suriname
algeria	neighbor	western_sahara
montenegro	neighbor	bosnia_and_herzegovina
iran	locatedin	asia
bosnia_and_herzegovina	neighbor	serbia
benin	locatedin	western_africa
jersey	locatedin	northern_europe
russia	neighbor	poland
vietnam	neighbor	cambodia
algeria	neighbor	mauritania
luxembourg	neighbor	france
yemen	locatedin	asia
nigeria	locatedin	africa
nigeria	neighbor	niger
timor-leste	neighbor	indonesia
botswana	neighbor	namibia
ecuador	locatedin	americas
united_kingdom	locatedin	northern_europe
micronesia	locatedin	micronesia
italy	neighbor	switzerland
serbia	neighbor	macedonia
eritrea	locatedin	africa
saint_pierre_and_miquelon	locatedin	northern_america
trinidad_and_tobago	locatedin	caribbean
bolivia	neighbor	southern_africa
kyrgyzstan	locatedin	asia
mexico	locatedin	americas
libya	locatedin	africa
wallis_and_futuna	locatedin	micronesia
central_europe	locatedin	europe
rwanda	neighbor	burundi
russia	neighbor	belarus
mali	neighbor	algeria
oman	neighbor	yemen
belarus	neighbor	ukraine
albania	neighbor	montenegro
solomon_islands	locatedin	melanesia
cocos_keeling_islands	locatedin	oceania
bermuda	locatedin	americas
kenya	neighbor	south_sudan
pakistan	neighbor	asia
iran	neighbor	azerbaijan
iraq	neighbor	kuwait
china	locatedin	eastern_asia
pakistan	neighbor	india
china	neighbor	afghanistan
togo	neighbor	burkina_faso
western_sahara	neighbor	morocco
macedonia	locatedin	southern_europe
georgia	neighbor	south-eastern_asia
suriname	locatedin	americas
cambodia	neighbor	thailand
egypt	locatedin	northern_africa
india	neighbor	bangladesh
finland	neighbor	russia
tanzania	neighbor	kenya
zimbabwe	neighbor	zambia
ethiopia	neighbor	somalia
isle_of_man	locatedin	europe
cyprus	neighbor	united_kingdom
montserrat	locatedin	caribbean
palestine	neighbor	jordan
luxembourg	neighbor	belgium
curaçao	locatedin	caribbean
chad	locatedin	africa
france	neighbor	belgium
guinea	neighbor	guinea-bissau
cameroon	neighbor	central_african_republic
dr_congo	locatedin	africa
china	neighbor	georgia
sudan	neighbor	chad
india	neighbor	afghanistan
ukraine	neighbor	slovakia
northern_mariana_islands	locatedin	micronesia
ethiopia	neighbor	djibouti
chad	neighbor	libya
new_zealand	locatedin	oceania
austria	locatedin	europe
saint_martin	locatedin	americas
zambia	neighbor	dr_congo
kazakhstan	neighbor	kyrgyzstan
dominican_republic	neighbor	haiti
iceland	locatedin	europe
anguilla	locatedin	caribbean
anguilla	locatedin	americas
malawi	neighbor	mozambique
suriname	locatedin	south_america
liberia	locatedin	western_africa
india	locatedin	asia
macedonia	neighbor	greece
india	neighbor	melanesia
ukraine	locatedin	caribbean
belarus	neighbor	lithuania
bhutan	locatedin	southern_asia
kenya	neighbor	tanzania
ethiopia	locatedin	eastern_africa
croatia	neighbor	montenegro
hong_kong	locatedin	asia
slovakia	neighbor	poland
algeria	neighbor	libya
republic_of_the_congo	neighbor	angola
armenia	locatedin	asia
eastern_europe	locatedin	europe
cocos_keeling_islands	locatedin	australia_and_new_zealand
namibia	locatedin	southern_africa
north_korea	neighbor	south_korea
united_arab_emirates	neighbor	oman
namibia	locatedin	central_america
france	neighbor	monaco
brazil	neighbor	bolivia
bhutan	neighbor	china
french_polynesia	locatedin	polynesia
russia	neighbor	ukraine
kiribati	locatedin	micronesia
estonia	neighbor	russia
british_virgin_islands	locatedin	americas
mozambique	locatedin	africa
macedonia	locatedin	kyrgyzstan
kuwait	neighbor	saudi_arabia
bolivia	neighbor	argentina
belarus	neighbor	russia
burundi	neighbor	dr_congo
germany	locatedin	western_europe
niger	neighbor	burkina_faso
south_korea	locatedin	asia
benin	neighbor	burkina_faso
latvia	neighbor	estonia
suriname	neighbor	brazil
argentina	neighbor	brazil
austria	neighbor	liechtenstein
north_korea	neighbor	china
niger	neighbor	chad
ethiopia	neighbor	eritrea
switzerland	neighbor	france
uruguay	neighbor	argentina
south_africa	neighbor	namibia
ghana	locatedin	africa
eastern_asia	locatedin	asia
iraq	neighbor	central_asia
el_salvador	locatedin	americas
bulgaria	locatedin	eastern_europe
tonga	locatedin	polynesia
paraguay	neighbor	brazil
senegal	locatedin	africa
uzbekistan	neighbor	kazakhstan
uruguay	neighbor	brazil
cameroon	neighbor	republic_of_the_congo
oman	neighbor	saudi_arabia
wallis_and_futuna	locatedin	oceania
sweden	locatedin	northern_europe
eritrea	locatedin	eastern_africa
cameroon	locatedin	africa
hungary	neighbor	ukraine
senegal	neighbor	polynesia
uzbekistan	neighbor	tajikistan
puerto_rico	locatedin	caribbean
russia	neighbor	north_korea
turkmenistan	locatedin	asia
norway	neighbor	luxembourg
ethiopia	neighbor	south_sudan
slovakia	neighbor	ukraine
denmark	locatedin	europe
tunisia	locatedin	northern_africa
new_caledonia	locatedin	melanesia
afghanistan	neighbor	pakistan
south_sudan	neighbor	dr_congo
tajikistan	neighbor	uzbekistan
pakistan	neighbor	china
luxembourg	locatedin	western_europe
poland	neighbor	czechia
argentina	neighbor	bolivia
malaysia	neighbor	thailand
barbados	locatedin	bosnia_and_herzegovina
são_tomé_and_príncipe	locatedin	middle_africa
costa_rica	neighbor	panama
norfolk_island	locatedin	australia_and_new_zealand
swaziland	locatedin	southern_africa
angola	locatedin	middle_africa
uzbekistan	neighbor	turkmenistan
libya	neighbor	tunisia
china	neighbor	bhutan
southern_europe	locatedin	europe
namibia	neighbor	middle_africa
brazil	neighbor	suriname
south_africa	locatedin	africa
iraq	locatedin	asia
british_indian_ocean_territory	locatedin	eastern_africa
moldova	neighbor	ukraine
greece	neighbor	albania
ivory_coast	neighbor	liberia
honduras	neighbor	guatemala
peru	neighbor	bolivia
south_korea	locatedin	iraq
peru	neighbor	colombia
hungary	neighbor	melanesia
samoa	locatedin	polynesia
northern_america	locatedin	americas
hungary	neighbor	austria
malawi	locatedin	eastern_africa
pitcairn_islands	locatedin	oceania
central_african_republic	neighbor	libya
turkmenistan	neighbor	kazakhstan
peru	neighbor	brazil
venezuela	neighbor	brazil
western_sahara	locatedin	africa
latvia	neighbor	russia
aruba	locatedin	americas
slovenia	neighbor	croatia
western_europe	locatedin	europe
hungary	neighbor	serbia
rwanda	locatedin	eastern_africa
french_guiana	locatedin	south_america
brunei	neighbor	malaysia
central_african_republic	neighbor	sudan
india	neighbor	china
zambia	neighbor	mozambique
norway	neighbor	russia
belize	neighbor	mexico
colombia	neighbor	ecuador
djibouti	neighbor	ethiopia
south_america	locatedin	americas
argentina	neighbor	myanmar
panama	locatedin	central_america
lesotho	locatedin	africa
lithuania	neighbor	russia
barbados	locatedin	americas
zambia	neighbor	tanzania
nepal	neighbor	india
ethiopia	neighbor	kenya
mexico	locatedin	northern_america
south_georgia	locatedin	south_america
zambia	neighbor	botswana
hungary	neighbor	slovakia
hungary	locatedin	eastern_europe
dominica	locatedin	americas
slovenia	locatedin	south_america
syria	locatedin	asia
puerto_rico	locatedin	americas
saint_lucia	locatedin	caribbean
micronesia	locatedin	oceania
luxembourg	locatedin	europe
isle_of_man	locatedin	northern_europe
north_korea	neighbor	russia
china	neighbor	laos
turkey	neighbor	iran
chile	locatedin	americas
palestine	locatedin	western_asia
burkina_faso	neighbor	togo
burkina_faso	neighbor	mali
ghana	neighbor	ivory_coast
uzbekistan	neighbor	afghanistan
dr_congo	neighbor	central_african_republic
canada	neighbor	oceania
uganda	neighbor	tanzania
kyrgyzstan	neighbor	tajikistan
georgia	neighbor	armenia
germany	neighbor	belgium
samoa	locatedin	americas
sint_maarten	neighbor	saint_martin
gambia	neighbor	senegal
montenegro	locatedin	europe
portugal	locatedin	europe
china	neighbor	vietnam
vanuatu	locatedin	melanesia
india	neighbor	bhutan
northern_africa	locatedin	africa
myanmar	neighbor	china
france	locatedin	central_african_republic
san_marino	locatedin	europe
france	neighbor	moldova
switzerland	locatedin	europe
trinidad_and_tobago	locatedin	turkey
zambia	locatedin	africa
slovakia	neighbor	austria
egypt	locatedin	africa
turkey	neighbor	azerbaijan
ghana	neighbor	burkina_faso
jordan	neighbor	iraq
russia	neighbor	latvia
slovenia	locatedin	europe
united_kingdom	locatedin	europe
sierra_leone	locatedin	africa
myanmar	neighbor	thailand
dr_congo	neighbor	angola
andorra	neighbor	france
sierra_leone	locatedin	western_africa
nicaragua	locatedin	americas
iraq	neighbor	turkey
north_korea	locatedin	asia
comoros	locatedin	africa
djibouti	locatedin	africa
lebanon	locatedin	western_asia
venezuela	neighbor	guyana
macedonia	neighbor	bulgaria
burkina_faso	neighbor	ghana
liechtenstein	locatedin	europe
christmas_island	locatedin	australia_and_new_zealand
sudan	neighbor	melanesia
portugal	neighbor	spain
bolivia	neighbor	chile
algeria	neighbor	niger
bulgaria	locatedin	europe
libya	neighbor	south_america
ghana	neighbor	guinea-bissau
equatorial_guinea	locatedin	middle_africa
pitcairn_islands	locatedin	polynesia
chile	neighbor	argentina
israel	neighbor	lebanon
moldova	locatedin	eastern_europe
montserrat	locatedin	americas
nigeria	neighbor	benin
turkey	neighbor	georgia
burkina_faso	neighbor	niger
france	neighbor	andorra
cameroon	neighbor	equatorial_guinea
cayman_islands	locatedin	americas
poland	locatedin	europe
australia_and_new_zealand	locatedin	oceania
turkey	neighbor	iraq
kosovo	locatedin	southern_africa
guinea	neighbor	liberia
romania	neighbor	bulgaria
central_african_republic	locatedin	africa
morocco	neighbor	western_sahara
finland	locatedin	europe
sudan	neighbor	egypt
malaysia	locatedin	asia
poland	neighbor	belarus
turkey	neighbor	armenia
serbia	neighbor	hungary
bulgaria	neighbor	romania
russia	locatedin	thailand
mauritania	neighbor	senegal
taiwan	locatedin	asia
united_states	locatedin	americas
costa_rica	neighbor	nicaragua
namibia	neighbor	botswana
rwanda	neighbor	tanzania
zambia	neighbor	angola
sudan	neighbor	ethiopia
argentina	neighbor	paraguay
faroe_islands	locatedin	europe
spain	neighbor	france
germany	neighbor	switzerland
taiwan	locatedin	eastern_asia
andorra	locatedin	europe
antigua_and_barbuda	locatedin	americas
austria	neighbor	germany
angola	neighbor	namibia
guinea-bissau	neighbor	senegal
lithuania	neighbor	bosnia_and_herzegovina
macau	neighbor	china
niger	neighbor	benin
zambia	neighbor	zimbabwe
mali	neighbor	niger
mali	neighbor	guinea
netherlands	neighbor	belgium
nigeria	neighbor	chad
russia	neighbor	georgia
montenegro	neighbor	micronesia
liechtenstein	neighbor	switzerland
guadeloupe	locatedin	caribbean
jamaica	locatedin	eastern_europe
